chapter,chapter_title,sent_id,text
5,Chapter Five,42,"He's in the habit of, everyone that gets arrested by him, he eats their breakfast."
5,Chapter Five,43,Didn't he eat up your breakfast?
5,Chapter Five,44,"Yeah, I thought as much."
5,Chapter Five,45,"But a man with a belly like that can't be made into a whip-man and never will be, that is quite out of the question."""
5,Chapter Five,46,"""There are whip-men like that,"" Willem_Warder insisted, who had just released the belt of this trousers."
5,Chapter Five,47,"""No,"" said the whip-man, striking him such a blow with the cane on his neck that it made him wince, ""you shouldn't be listening to this, just get undressed."""
5,Chapter Five,48,"""I would make it well worth your while if you would let them go,"" said K., and without looking at the whip-man again— as such matters are best carried on with both pairs of eyes turned down— he pulled out his wallet."
5,Chapter Five,49,"""And then you'd try and put in a complaint against me, too,"" said the whip-man, ""and get me flogged."
5,Chapter Five,50,"No, no!"""
5,Chapter Five,51,"""Now, do be reasonable,"" said K., ""if I had wanted to get these two punished I would not now be trying to buy their freedom, would I?"
5,Chapter Five,52,"I could simply close the door here behind me, go home and see or hear nothing more of it."
5,Chapter Five,53,"But that's not what I'm doing, it really is of much more importance to me to let them go free; if I had realised they would be punished, or even that they might be punished, I would never have named them in the first place as they are not the ones I hold responsible."
5,Chapter Five,54,"It's the organisation that's to blame, the high officials are the ones to blame."""
5,Chapter Five,55,"""That's how it is!"" shouted the policemen, who then immediately received another blow on their backs, which were by now exposed."
5,Chapter Five,56,"""If you had a senior judge here beneath your stick,"" said K., pressing down the cane as he spoke to stop it being raised once more, ""I really would do nothing to stop you, on the contrary, I would even pay you money to give you all the more strength."""
5,Chapter Five,57,"""Yeah, that's all very plausible, what you're saying there,"" said the whip-man, ""only I'm not the sort of person you can bribe."
5,Chapter Five,58,"It's my job to flog people, so I flog them."""
5,Chapter Five,59,"Franz_Warder, the policeman, had been fairly quiet so far, probably in expectation of a good result from K.'s intervention, but now he stepped forward to the door wearing just his trousers, knelt down hanging on to K.'s arm and whispered, ""Even if you can't get mercy shown for both of us, at least try and get me set free."
5,Chapter Five,60,"Willem_Warder is older than me, he's less sensitive than me in every way, he even got a light beating a couple of years ago, but my record's still clean, I only did things the way I did because Willem_Warder led me on to it, he's been my teacher both for good and bad."
5,Chapter Five,61,"Down in front of the bank my poor bride is waiting for me at the entrance, I'm so ashamed of myself, it's pitiful."""
5,Chapter Five,62,"His face was flowing over with tears, and he wiped it dry on K.'s coat."
5,Chapter Five,63,"""I'm not going to wait any longer,"" said the whip-man, taking hold of the cane in both hands and laying in to Franz_Warder while Willem_Warder cowered back in a corner and looked on secretly, not even daring to turn his head."
5,Chapter Five,64,"Then, the sudden scream that shot out from Franz_Warder was long and irrevocable, it seemed to come not from a human being but from an instrument that was being tortured, the whole corridor rang with it, it must have been heard by everyone in the building."
5,Chapter Five,65,"""Don't shout like that!"
5,Chapter Five,66,""", called out K., unable to prevent himself, and, as he looked anxiously in the direction from which the servitor would come, he gave Franz_Warder a shove, not hard, but hard enough for him to fall down unconscious, clawing at the ground with his hands by reflex; he still did not avoid being hit; the rod still found him on the floor; the tip of the rod swang regularly up and down while he rolled to and fro under its blows."
5,Chapter Five,67,"And now one of the servitors appeared in the distance, with another a few steps behind him."
5,Chapter Five,68,"K. had quickly thrown the door shut, gone over to one of the windows overlooking the yard and opened it."
5,Chapter Five,69,The screams had completely stopped.
5,Chapter Five,70,"So that the servitor wouldn't come in, he called out, ""It's only me!"""
5,Chapter Five,71,"""Good evening, chief clerk,"" somebody called back."
5,Chapter Five,72,"""Is there anything wrong?"""
5,Chapter Five,73,"""No, no,"" answered K., ""it's only a dog yelping in the yard."""
5,Chapter Five,74,"There was no sound from the servitors so he added, ""You can go back to what you were doing."""
5,Chapter Five,75,"He did not want to become involved with a conversation with them, and so he leant out of the window."
5,Chapter Five,76,"A little while later, when he looked out in the corridor, they had already gone."
5,Chapter Five,77,"Now, K. remained at the window, he did not dare go back into the junk room, and he did not want to go home either."
5,Chapter Five,78,"The yard he looked down into was small and rectangular, all around it were offices, all the windows were now dark and only those at the very top caught a reflection of the moon."
5,Chapter Five,79,"K. tried hard to see into the darkness of one corner of the yard, where a few handcarts had been left behind one another."
5,Chapter Five,80,"He felt anguish at not having been able to prevent the flogging, but that was not his fault, if Franz_Warder had not screamed like that— clearly it must have caused a great deal of pain"
5,Chapter Five,81,but it's important to maintain control of oneself at important moments— if Franz_Warder had not screamed then it was at least highly probable that K. would have been able to dissuade the whip-man.
5,Chapter Five,82,"If all the junior officers were contemptible why would the whip-man, whose position was the most inhumane of all, be any exception, and K. had noticed very clearly how his eyes had lit up when he saw the banknotes, he had obviously only seemed serious about the flogging to raise the level of the bribe a little."
